country,shirt_no,position,player,dob,caps,intl_goals,club,player_id,minutes_played,club_goals,xg,np_xg,assists,xa,has_club_form,np_xg_per90
DR Congo,24,DF,Gédéon Kalulu,1997-08-29,28,0,Aris Limassol,10843,,,,,,,false,
DR Congo,25,MF,Edo Kayembe,1998-06-03,43,2,Watford,,,,,,,,false,
DR Congo,26,DF,Arthur Masuaku,1993-11-07,45,4,Lens,11868,730.0,0.0,0.06802015751600266,0.06802015751600266,1.0,0.6907633915543556,true,0.008386046817041424
Portugal,1,GK,Diogo Costa,1999-09-19,43,0,Porto,,,,,,,,false,
Portugal,2,DF,Nélson Semedo,1993-11-16,50,0,Fenerbahçe,6163,2897.0,0.0,0.9947248105891049,0.9947248105891049,4.0,2.185204219073057,true,0.03090273833380029
Portugal,3,DF,Rúben Dias,1997-05-14,76,3,Manchester City,8961,2262.0,0.0,1.335742843337357,1.335742843337357,0.0,0.21338675543665886,true,0.053146266976287417
Portugal,4,DF,Tomás Araújo,2002-05-16,5,0,Benfica,,,,,,,,false,
Portugal,5,DF,Diogo Dalot,1999-03-18,35,3,Manchester United,7281,2821.0,0.0,1.6990829594433308,1.6990829594433308,3.0,2.5788643723353744,true,0.054206829617121505
Portugal,6,MF,Matheus Nunes,1998-08-27,20,2,Manchester City,11000,1673.0,1.0,1.189816527068615,1.189816527068615,6.0,3.9489037338644266,true,0.0640068663695011
Portugal,7,FW,Cristiano Ronaldo (captain),1985-02-05,228,143,Al-Nassr,,,,,,,,false,
Portugal,8,MF,Bruno Fernandes,1994-09-08,89,29,Manchester United,1228,3034.0,8.0,9.887796703726053,7.604290317744017,10.0,10.227527445182204,true,0.22557222432332286
Portugal,9,FW,Gonçalo Ramos,2001-06-20,25,10,Paris Saint-Germain,11767,1047.0,10.0,16.26604363322258,13.985758140683174,3.0,3.341807436197996,true,1.2022141668209032
Portugal,10,MF,Bernardo Silva,1994-08-10,109,14,Manchester City,3635,2660.0,4.0,4.793662561103702,4.793662561103702,4.0,4.999884040094912,true,0.16219159041328313
Portugal,11,FW,João Félix,1999-11-10,54,12,Al-Nassr,7892,1104.0,3.0,5.523281192407012,5.523281192407012,1.0,2.2358338870108128,true,0.45026748851144116
Portugal,12,GK,José Sá,1993-01-17,5,0,Wolverhampton Wanderers,9740,2610.0,0.0,0.0,0.0,0.0,0.06530709005892277,true,0.0
Portugal,13,DF,Renato Veiga,2003-07-29,13,1,Villarreal,11383,1234.0,0.0,0.9604326318949461,0.9604326318949461,1.0,0.039737433195114136,true,0.07004776083512573
Portugal,14,DF,Gonçalo Inácio,2001-08-25,22,2,Sporting CP,,,,,,,,false,
Portugal,15,MF,João Neves,2004-09-27,22,3,Paris Saint-Germain,12734,1875.0,3.0,3.8538658414036036,3.8538658414036036,8.0,5.1189155131578445,true,0.184985560387373
Portugal,16,FW,Francisco Trincão,1999-12-29,18,3,Sporting CP,,,,,,,,false,
Portugal,17,FW,Rafael Leão,1999-06-10,44,5,Milan,7193,2329.0,8.0,8.671459373086691,8.671459373086691,8.0,7.545301603153348,true,0.335092891188408
Portugal,18,FW,Pedro Neto,2000-03-09,25,3,Chelsea,6382,2238.0,4.0,4.4209474716335535,4.4209474716335535,6.0,6.566428407095373,true,0.17778609135255577
Portugal,19,FW,Gonçalo Guedes,1996-11-29,34,8,Real Sociedad,5682,968.0,2.0,3.3298932649195194,3.3298932649195194,4.0,1.4344439525157213,true,0.3095975143003685
Portugal,20,DF,João Cancelo,1994-05-27,68,12,Barcelona,2379,,,,,,,false,
Portugal,21,MF,Rúben Neves,1997-03-13,67,1,Al-Hilal,,,,,,,,false,
Portugal,22,GK,Rui Silva,1994-02-07,3,0,Sporting CP,5109,1350.0,0.0,0.0,0.0,0.0,0.08397701941430569,true,0.0
Portugal,23,MF,Vitinha,2000-02-13,38,0,Paris Saint-Germain,8777,2020.0,5.0,3.7106160493567586,2.190425810404122,1.0,2.7980539528653026,true,0.09759322917642128
Portugal,24,DF,Samú Costa,2000-11-27,6,0,Mallorca,10974,2667.0,0.0,2.070507390424609,2.070507390424609,2.0,1.747686741873622,true,0.06987089056550987
Portugal,25,DF,Nuno Mendes,2002-06-19,44,1,Paris Saint-Germain,9961,1681.0,2.0,1.7505824957042933,1.7505824957042933,3.0,6.532824855297804,true,0.09372541618880809
Portugal,26,FW,Francisco Conceição,2002-12-14,17,4,Juventus,13052,1320.0,3.0,3.1290370896458626,3.1290370896458626,3.0,4.405173312872648,true,0.21334343793039973
Uzbekistan,1,GK,Utkir Yusupov,1991-01-04,40,0,Navbahor Namangan,,,,,,,,false,
Uzbekistan,2,DF,Abdukodir Khusanov,2004-02-29,27,0,Manchester City,11763,1484.0,0.0,0.22952511068433523,0.22952511068433523,0.0,0.4065181678161025,true,0.013919986497028419
Uzbekistan,3,DF,Khojiakbar Alijonov,1997-04-19,40,2,Pakhtakor,,,,,,,,false,
Uzbekistan,4,DF,Farrukh Sayfiev,1991-01-17,46,1,Neftchi Fergana,,,,,,,,false,
Uzbekistan,5,DF,Rustam Ashurmatov,1996-07-07,49,1,Esteghlal,,,,,,,,false,
Uzbekistan,6,MF,Akmal Mozgovoy,1999-04-02,25,1,Pakhtakor,,,,,,,,false,
Uzbekistan,7,MF,Otabek Shukurov,1996-06-22,84,9,Baniyas,,,,,,,,false,
Uzbekistan,8,MF,Jamshid Iskanderov,1993-10-16,38,4,Neftchi Fergana,,,,,,,,false,
Uzbekistan,9,MF,Odiljon Hamrobekov,1996-02-13,72,1,Tractor,,,,,,,,false,
Uzbekistan,10,MF,Jaloliddin Masharipov,1993-09-01,74,12,Esteghlal,,,,,,,,false,
Uzbekistan,11,MF,Oston Urunov,2000-12-19,42,10,Persepolis,,,,,,,,false,
Uzbekistan,12,GK,Abduvohid Nematov,2001-03-20,8,0,Nasaf,,,,,,,,false,
Uzbekistan,13,DF,Sherzod Nasrullaev,1998-07-23,31,2,Nasaf,,,,,,,,false,
Uzbekistan,14,FW,Eldor Shomurodov (captain),1995-06-29,92,44,İstanbul Başakşehir,5954,1082.0,4.0,5.652864208444953,5.652864208444953,4.0,1.8670945186167955,true,0.4702012742699129
Uzbekistan,15,DF,Umar Eshmurodov,1992-11-30,29,0,Nasaf,,,,,,,,false,
Uzbekistan,16,GK,Botirali Ergashev,1995-06-23,2,0,Neftchi Fergana,,,,,,,,false,
Uzbekistan,17,MF,Dostonbek Khamdamov,1996-07-24,34,5,Pakhtakor,,,,,,,,false,
Uzbekistan,18,DF,Abdulla Abdullaev,1997-09-01,17,0,Dibba,,,,,,,,false,
Uzbekistan,19,MF,Azizjon Ganiev,1998-02-22,19,0,Al Bataeh,,,,,,,,false,
Uzbekistan,20,FW,Azizbek Amonov,1997-10-30,12,2,Dinamo Samarqand,,,,,,,,false,
Uzbekistan,21,FW,Igor Sergeev,1993-04-30,83,25,Persepolis,,,,,,,,false,
Uzbekistan,22,MF,Abbosbek Fayzullaev,2003-10-03,32,8,İstanbul Başakşehir,,,,,,,,false,
Uzbekistan,23,MF,Sherzod Esanov,2003-02-01,1,0,Bukhara,,,,,,,,false,
Uzbekistan,24,DF,Bekhruz Karimov,2007-08-07,2,0,Surkhon Termiz,,,,,,,,false,
Uzbekistan,25,DF,Avazbek Ulmasaliev,2000-03-27,0,0,AGMK,,,,,,,,false,
Uzbekistan,26,DF,Jakhongir Urozov,2004-01-18,4,0,Dinamo Samarqand,,,,,,,,false,
Croatia,1,GK,Dominik Livaković,1995-01-09,75,0,Dinamo Zagreb,,,,,,,,false,
Croatia,2,DF,Josip Stanišić,2000-04-02,31,0,Bayern Munich,9458,864.0,0.0,0.43467991054058075,0.43467991054058075,2.0,1.5586129985749722,true,0.04527915734797716
Croatia,3,DF,Marin Pongračić,1997-09-11,20,0,Fiorentina,8303,1380.0,0.0,0.09330516494810581,0.09330516494810581,0.0,0.44499590061604977,true,0.006085119453137336
Croatia,4,DF,Joško Gvardiol,2002-01-23,48,4,Manchester City,9790,3277.0,5.0,4.607429768890142,4.607429768890142,0.0,2.0648905243724585,true,0.12653911480015648
Croatia,5,DF,Duje Ćaleta-Car,1996-09-17,38,1,Real Sociedad,7007,1589.0,1.0,1.3592560952529311,1.3592560952529311,0.0,0.17118769884109497,true,0.07698744403572297
Croatia,6,DF,Josip Šutalo,2000-02-28,33,0,Ajax,,,,,,,,false,
Croatia,7,MF,Nikola Moro,1998-03-12,10,0,Bologna,8626,1223.0,0.0,0.4687464339658618,0.4687464339658618,2.0,1.3277965327724814,true,0.034494831608280915
Croatia,8,MF,Mateo Kovačić,1994-05-06,113,5,Manchester City,2254,2220.0,6.0,1.8060728069394827,1.8060728069394827,2.0,3.685476559214294,true,0.07321916784889794
Croatia,9,FW,Andrej Kramarić,1991-06-19,116,36,TSG Hoffenheim,956,2800.0,11.0,12.799855667166412,10.52652560081333,8.0,4.250613275915384,true,0.3383526085975713
Croatia,10,MF,Luka Modrić (captain),1985-09-09,198,29,Milan,2250,1774.0,2.0,1.616865310817957,1.616865310817957,6.0,7.897417606785893,true,0.08202811610688619
Croatia,11,FW,Ante Budimir,1991-07-22,38,6,Osasuna,1235,3008.0,21.0,20.66943975351751,14.723218826577067,4.0,1.8783285655081272,true,0.4405218398909362
Croatia,12,GK,Ivor Pandur,2000-03-25,0,0,Hull City,,,,,,,,false,
Croatia,13,MF,Nikola Vlašić,1997-10-04,63,10,Torino,6276,2127.0,5.0,3.3855708930641413,1.86297326721251,4.0,2.641710100695491,true,0.07882820594693273
Croatia,14,FW,Ivan Perišić,1989-02-02,154,38,PSV Eindhoven,448,,,,,,,false,
Croatia,15,MF,Mario Pašalić,1995-02-09,85,12,Atalanta,1134,1973.0,3.0,7.044077763333917,6.282778928056359,4.0,3.9745980985462666,true,0.2865940717309034
Croatia,16,MF,Martin Baturina,2003-02-16,19,1,Como,,,,,,,,false,
Croatia,17,MF,Petar Sučić,2003-10-25,17,1,Inter Milan,,,,,,,,false,
Croatia,18,DF,Kristijan Jakić,1997-05-14,17,2,FC Augsburg,9986,2314.0,0.0,0.7476364653557539,0.7476364653557539,1.0,1.5535834319889545,true,0.029078341349186625
Croatia,19,MF,Toni Fruk,2001-03-09,7,1,Rijeka,,,,,,,,false,
Croatia,20,FW,Igor Matanović,2003-03-31,9,2,SC Freiburg,12953,275.0,1.0,0.807957723736763,0.807957723736763,0.0,0.04435472562909126,true,0.2644225277683952
Croatia,21,MF,Luka Sučić,2002-09-08,21,1,Real Sociedad,12862,1804.0,1.0,3.661727663129568,3.661727663129568,1.0,3.427332490682602,true,0.1826804266528055
Croatia,22,DF,Luka Vušković,2007-02-24,5,1,Hamburger SV,,,,,,,,false,
Croatia,23,GK,Dominik Kotarski,2000-02-10,4,0,Copenhagen,,,,,,,,false,
Croatia,24,FW,Marco Pašalić,2000-09-14,15,1,Orlando City SC,1134,1973.0,3.0,7.044077763333917,6.282778928056359,4.0,3.9745980985462666,true,0.2865940717309034
Croatia,25,DF,Martin Erlić,1998-01-24,13,1,Midtjylland,2053,326.0,0.0,0.23834431171417236,0.23834431171417236,0.0,0.0,true,0.06580057685360587
Croatia,26,FW,Petar Musa,1998-03-04,11,1,FC Dallas,,,,,,,,false,
England,1,GK,Jordan Pickford,1994-03-07,84,0,Everton,741,3420.0,0.0,0.0,0.0,1.0,0.2801412306725979,true,0.0
England,2,DF,Ezri Konsa,1997-10-23,20,1,Aston Villa,7726,2934.0,2.0,1.103471640497446,1.103471640497446,0.0,0.41072478517889977,true,0.03384882332814251
England,3,DF,Nico O'Reilly,2005-03-21,5,0,Manchester City,11592,526.0,2.0,1.0966674238443375,1.0966674238443375,0.0,0.26054514944553375,true,0.1876427151064456
England,4,MF,Declan Rice,1999-01-14,73,7,Arsenal,5553,2848.0,4.0,3.6269928105175495,3.6269928105175495,7.0,9.060594327747822,true,0.11461704808517537
England,5,DF,John Stones,1994-05-28,89,3,Manchester City,586,539.0,2.0,0.6664973199367523,0.6664973199367523,0.0,0.0837758481502533,true,0.11128897735493082
England,6,DF,Marc Guéhi,2000-07-13,29,1,Manchester City,7603,3060.0,3.0,2.9608455933630466,2.9608455933630466,2.0,2.1349100805819035,true,0.08708369392244254
England,7,FW,Bukayo Saka,2001-09-05,49,14,Arsenal,7322,1763.0,6.0,8.94342190399766,8.182253051549196,10.0,11.583731275051832,true,0.4176986810206623
England,8,MF,Elliot Anderson,2002-11-06,9,0,Nottingham Forest,9154,2773.0,2.0,2.230010911822319,2.230010911822319,6.0,4.1257980996742845,true,0.07237684171078569
England,9,FW,Harry Kane (captain),1993-07-28,114,79,Bayern Munich,647,2400.0,26.0,24.83850298821926,18.018512774258852,9.0,5.889719098806381,true,0.6756942290347069
England,10,MF,Jude Bellingham,2003-06-29,48,6,Real Madrid,8824,2510.0,9.0,13.084144294261932,11.597589049488306,8.0,4.306040400639176,true,0.4158498065553576
England,11,FW,Marcus Rashford,1997-10-31,72,18,Barcelona,556,1435.0,6.0,4.986043129116297,4.22487423196435,3.0,4.728895880281925,true,0.2649746905064749
England,12,DF,Tino Livramento,2002-11-12,6,0,Newcastle United,,,,,,,,false,
England,13,GK,Dean Henderson,1997-03-12,5,0,Crystal Palace,7702,3420.0,0.0,0.010927668772637844,0.010927668772637844,0.0,0.10587046667933464,true,0.0002875702308588906
England,14,MF,Jordan Henderson,1990-06-17,90,3,Brentford,,,,,,,,false,
England,15,DF,Dan Burn,1992-05-09,8,0,Newcastle United,7382,3330.0,1.0,2.5743769044056535,2.5743769044056535,1.0,1.1636743620038033,true,0.06957775417312577
England,16,MF,Kobbie Mainoo,2005-04-19,14,0,Manchester United,11174,1660.0,0.0,0.7448182795196772,0.7448182795196772,0.0,2.04548772983253,true,0.040381713949862015
England,17,MF,Morgan Rogers,2002-07-26,15,1,Aston Villa,12412,3191.0,8.0,8.216648440808058,8.216648440808058,10.0,8.145913934335113,true,0.2317450202672282
England,18,FW,Anthony Gordon,2001-02-24,19,3,Newcastle United,8150,2474.0,6.0,9.196510776877403,7.674173064529896,5.0,4.824591662734747,true,0.27917363613892104
England,19,FW,Ollie Watkins,1995-12-30,22,7,Aston Villa,8865,2666.0,16.0,18.632458329200745,17.11012053489685,8.0,3.87640418484807,true,0.5776109707954675
England,20,FW,Noni Madueke,2002-03-10,11,1,Arsenal,11357,2113.0,7.0,11.862219285219908,11.862219285219908,3.0,3.1217017397284508,true,0.505253069413058
England,21,MF,Eberechi Eze,1998-06-29,17,3,Arsenal,8706,2635.0,8.0,9.876954596489668,8.354616891592741,8.0,7.019554221071303,true,0.2853569336786894
England,22,FW,Ivan Toney,1996-03-16,8,1,Al-Ahli,998,,,,,,,false,
England,23,GK,James Trafford,2002-10-10,2,0,Manchester City,9077,,,,,,,false,
England,24,DF,Reece James,1999-12-08,24,1,Chelsea,8067,1062.0,1.0,0.5808683261275291,0.5808683261275291,1.0,1.3240125216543674,true,0.04922612933284145
England,25,DF,Djed Spence,2000-08-09,6,0,Tottenham Hotspur,10764,1784.0,1.0,0.417020246386528,0.417020246386528,2.0,1.8481179997324944,true,0.021038016914118565
England,26,DF,Jarell Quansah,2003-01-29,3,0,Bayer Leverkusen,10187,478.0,0.0,0.09152641892433167,0.09152641892433167,0.0,0.10514529794454575,true,0.0172330077472591
Ghana,1,GK,Lawrence Ati-Zigi,1996-11-29,29,0,St. Gallen,,,,,,,,false,
Ghana,2,DF,Alidu Seidu,2000-06-04,24,1,Rennes,9652,809.0,0.0,0.09807885810732841,0.09807885810732841,0.0,0.30643167346715927,true,0.010911121421087215
Ghana,3,MF,Caleb Yirenkyi,2006-01-15,11,1,Nordsjælland,,,,,,,,false,
Ghana,4,DF,Jonas Adjetey,2003-12-13,10,0,VfL Wolfsburg,,,,,,,,false,
Ghana,5,MF,Thomas Partey,1993-06-13,57,15,Villarreal,2328,2810.0,4.0,2.3900655396282673,2.3900655396282673,2.0,2.580821704119444,true,0.07655014183862778
Ghana,6,DF,Abdul Mumin,1998-06-06,5,0,Rayo Vallecano,11105,2020.0,2.0,0.7587368516251445,0.7587368516251445,1.0,0.19435454905033112,true,0.03380510725062525
Ghana,7,FW,Abdul Fatawu,2004-03-08,28,3,Leicester City,12911,571.0,0.0,0.46604868955910206,0.46604868955910206,2.0,1.4724965319037437,true,0.07345776192700383
Ghana,8,MF,Kwasi Sibo,1998-06-24,8,0,Oviedo,,,,,,,,false,
Ghana,9,FW,Jordan Ayew (captain),1991-09-11,120,34,Leicester City,672,1688.0,5.0,4.341383438557386,3.580214601010084,0.0,1.9064311189576983,true,0.19088821924816798
Ghana,10,FW,Brandon Thomas-Asante,1998-12-29,8,1,Coventry City,,,,,,,,false,
Ghana,11,MF,Antoine Semenyo,2000-01-07,34,3,Manchester City,11363,3219.0,11.0,14.549346312880516,14.549346312880516,5.0,6.608794005587697,true,0.406785078645308
Ghana,12,GK,Joseph Anang,2000-06-08,1,0,St Patrick's Athletic,,,,,,,,false,
Ghana,13,FW,Christopher Bonsu Baah,2004-12-14,9,0,Al-Qadsiah,,,,,,,,false,
Ghana,14,DF,Gideon Mensah,1998-07-18,40,0,Auxerre,9807,2292.0,0.0,0.13340526726096869,0.13340526726096869,1.0,1.9292180109769106,true,0.005238426724907147
Ghana,15,MF,Elisha Owusu,1997-11-07,20,0,Auxerre,6333,2384.0,1.0,0.45610593259334564,0.45610593259334564,3.0,0.9210456134751439,true,0.017218764233809192
Ghana,16,GK,Benjamin Asare,1992-07-13,11,0,Hearts of Oak,,,,,,,,false,
Ghana,17,DF,Abdul Rahman Baba,1994-07-02,51,1,PAOK,,,,,,,,false,
Ghana,18,DF,Jerome Opoku,1998-10-14,11,1,İstanbul Başakşehir,,,,,,,,false,
Ghana,19,FW,Iñaki Williams,1994-06-15,26,2,Athletic Bilbao,2399,2659.0,6.0,10.159808551892638,10.159808551892638,8.0,8.788650624454021,true,0.34388219995123637
Ghana,20,MF,Augustine Boakye,2000-11-03,0,0,Saint-Étienne,12812,741.0,3.0,2.264409612864256,2.264409612864256,0.0,1.1281934641301632,true,0.27502950763533474
Ghana,21,DF,Kojo Peprah Oppong,2004-06-04,4,0,Nice,,,,,,,,false,
Ghana,22,FW,Kamaldeen Sulemana,2002-02-15,28,1,Atalanta,9630,1405.0,1.0,1.5610322337597609,1.5610322337597609,1.0,1.2623700015246868,true,0.09999494735827649
Ghana,23,DF,Derrick Luckassen,1995-07-03,1,0,Pafos,,,,,,,,false,
Ghana,24,FW,Ernest Nuamah,2003-11-01,18,4,Lyon,12060,1038.0,3.0,2.1159475408494473,2.1159475408494473,1.0,1.9597924686968327,true,0.18346365961122374
Ghana,25,FW,Prince Kwabena Adu,2003-09-23,5,0,Viktoria Plzeň,,,,,,,,false,
Ghana,26,DF,Marvin Senaya,2001-01-28,2,0,Auxerre,9092,193.0,0.0,0.02548435516655445,0.02548435516655445,0.0,0.11418762058019638,true,0.011883896191657516
Panama,1,GK,Luis Mejía,1991-03-16,56,0,Nacional,,,,,,,,false,
Panama,2,DF,César Blackman,1998-04-02,40,3,Slovan Bratislava,,,,,,,,false,
Panama,3,DF,José Córdoba,2001-06-03,32,1,Norwich City,,,,,,,,false,
Panama,4,DF,Fidel Escobar,1995-01-09,99,4,Saprissa,,,,,,,,false,
Panama,5,DF,Edgardo Fariña,2001-10-19,18,0,Pari Nizhny Novgorod,,,,,,,,false,
Panama,6,MF,Cristian Martínez,1997-02-06,66,2,Ironi Kiryat Shmona,,,,,,,,false,
Panama,7,MF,José Luis Rodríguez,1998-06-19,70,8,Juárez,,,,,,,,false,
Panama,8,MF,Adalberto Carrasquilla,1998-11-28,73,3,Pumas UNAM,,,,,,,,false,
Panama,9,FW,Tomás Rodríguez,1999-03-09,13,4,Saprissa,,,,,,,,false,
Panama,10,MF,Ismael Díaz,1997-05-12,57,17,León,,,,,,,,false,
Panama,11,MF,Yoel Bárcenas,1993-10-23,104,10,Mazatlán,,,,,,,,false,
Panama,12,GK,César Samudio,1994-02-23,5,0,Marathón,,,,,,,,false,
Panama,13,DF,Jiovany Ramos,1997-01-26,23,2,Puerto Cabello,,,,,,,,false,
Panama,14,DF,Carlos Harvey,2000-02-03,28,3,Minnesota United FC,,,,,,,,false,
Panama,15,DF,Eric Davis,1991-03-31,107,9,Plaza Amador,,,,,,,,false,
Panama,16,DF,Andrés Andrade,1998-10-16,50,1,LASK,,,,,,,,false,
Panama,17,FW,José Fajardo,1993-08-18,68,17,Universidad Católica,,,,,,,,false,
Panama,18,FW,Cecilio Waterman,1991-04-13,55,15,Universidad de Concepción,,,,,,,,false,
Panama,19,MF,Alberto Quintero,1987-12-18,141,7,Plaza Amador,,,,,,,,false,
Panama,20,MF,Aníbal Godoy (captain),1990-02-10,159,4,San Diego FC,,,,,,,,false,
Panama,21,MF,César Yanis,1996-01-28,56,5,Cobresal,,,,,,,,false,
Panama,22,GK,Orlando Mosquera,1994-12-25,48,0,Al-Fayha,,,,,,,,false,
Panama,23,DF,Michael Amir Murillo,1996-02-11,94,9,Beşiktaş,12111,2425.0,1.0,1.7814708780497313,1.7814708780497313,3.0,3.6093756034970284,true,0.06611644495854672
Panama,24,FW,Azarias Londoño,2001-06-21,11,0,Universidad Católica,,,,,,,,false,
Panama,25,DF,Roderick Miller,1992-04-03,50,2,Turan Tovuz,,,,,,,,false,
Panama,26,DF,Jorge Gutiérrez,1998-09-01,18,0,Deportivo La Guaira,,,,,,,,false,
